SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023GQ0013177,1,57,68,2,2,1,19,8100,0,0,0,6,1,4,1,04305,1019518
2023GQ0013203,1,69,1,1,8,5,0,0,0,0,0,0,1,5,1,04221,1019518
2023GQ0013244,1,63,21,2,2,1,19,0,0,0,0,6,1,5,1,04121,1019518
2023GQ0013320,1,42,77,1,2,1,22,0,0,0,0,6,1,1,1,04318,1019518
2023GQ0013360,1,64,1,2,9,21,0,0,0,0,0,0,5,5,2,04401,1019518
2023GQ0013367,1,10,3,1,8,16,2,0,0,0,0,0,5,5,2,04221,1019518
2023GQ0013401,1,66,19,2,2,1,19,3600,0,4760,1,6,1,5,1,04121,1019518
2023GQ0013404,1,8,56,1,1,1,16,14000,90,0,0,6,1,5,1,04312,1019518
2023GQ0013454,1,33,21,1,9,24,19,5000,0,4622,2,1,1,5,1,04108,1019518
2023GQ0013461,1,25,82,2,1,1,21,23300,0,0,0,6,1,1,1,04313,1019518
2023GQ0013476,1,22,45,2,8,24,16,3900,25,4230,1,1,5,5,2,04103,1019518
2023GQ0013489,1,63,40,2,2,1,12,3500,22,0,0,6,5,5,2,04308,1019518
2023GQ0013525,1,77,87,1,1,1,16,18100,0,0,0,6,1,5,1,04107,1019518
2023GQ0013594,1,51,76,2,1,1,16,4300,0,0,0,6,1,5,1,04414,1019518
2023GQ0013596,1,48,41,1,8,24,13,0,0,0,0,6,4,5,2,04316,1019518
2023GQ0013640,1,11,45,1,9,8,19,2200,14,9920,9,3,5,5,2,04313,1019518
2023GQ0013650,1,15,66,2,1,1,14,2300,16,0,0,6,1,5,1,04409,1019518
2023GQ0013666,1,14,59,1,2,1,16,7200,47,0,0,6,1,5,1,04503,1019518
2023GQ0013675,1,89,68,1,1,1,21,0,0,0,0,6,1,5,1,04403,1019518
2023GQ0013814,1,49,78,1,1,1,16,7200,0,0,0,6,1,5,1,04502,1019518
2023GQ0013855,1,8,18,1,2,3,13,15800,0,0,0,6,1,5,1,04109,1019518
2023GQ0013933,1,35,69,2,1,1,16,0,0,0,0,6,1,1,1,04501,1019518
2023GQ0013975,1,63,19,1,1,1,19,11800,0,4150,1,1,1,5,1,04109,1019518
2023GQ0014002,1,15,54,1,1,1,1,16200,103,0,0,6,1,5,1,04407,1019518
2023GQ0014058,1,129,22,1,1,1,16,5000,0,4622,2,1,5,5,2,04109,1019518
2023GQ0014114,1,85,64,1,1,24,6,1000,6,0,0,6,1,5,1,04111,1019518
2023GQ0014129,1,72,30,1,1,1,21,10200,0,0,0,6,1,5,1,04302,1019518
2023GQ0014166,1,4,20,2,2,1,17,7000,45,3602,1,6,1,5,1,04301,1019518
2023GQ0014186,1,53,87,1,2,1,16,17700,0,0,0,6,1,2,1,04107,1019518
2023GQ0014187,1,32,36,1,8,21,18,0,0,9920,9,3,5,5,2,04221,1019518
2023GQ0014203,1,52,22,2,9,8,15,0,0,9920,9,3,5,5,2,04263,1019518
2023GQ0014291,1,8,47,1,2,1,17,15600,100,0,0,6,1,5,1,04318,1019518
2023GQ0014391,1,14,87,2,1,1,1,0,0,0,0,6,1,5,1,04411,1019518
2023GQ0014428,1,80,19,1,2,10,19,12700,0,4130,1,1,1,5,1,04501,1019518
2023GQ0014455,1,89,18,2,1,1,16,4000,0,4055,1,1,1,5,1,04165,1019518
2023GQ0014476,1,104,20,1,9,21,11,12000,76,7260,1,1,5,5,2,04413,1019518
2023GQ0014480,1,66,82,1,2,1,21,18900,0,0,0,6,1,5,1,04315,1019518
2023GQ0014493,1,39,19,2,1,1,16,0,0,0,0,6,1,5,1,04109,1019518
2023GQ0014527,1,27,71,2,6,1,21,3200,0,0,0,6,1,2,1,04311,1019518
2023GQ0014598,1,22,41,1,2,1,17,5100,32,4140,1,6,5,5,2,04316,1019518
2023GQ0014616,1,26,87,1,2,1,16,17700,0,0,0,6,1,2,1,04112,1019518
2023GQ0014634,1,14,67,1,2,1,16,14400,101,0,0,6,1,5,1,04302,1019518
2023GQ0014639,1,67,23,1,1,1,19,22900,0,4540,2,1,1,5,1,04109,1019518
2023GQ0014648,1,63,36,1,1,24,12,0,0,0,0,6,5,5,2,04307,1019518
2023GQ0014714,1,131,18,2,1,1,16,7000,0,4110,1,6,1,5,1,04103,1019518
2023GQ0014739,1,88,69,2,2,1,16,5900,40,4760,1,6,1,1,1,04318,1019518
2023GQ0014766,1,8,1,2,9,1,0,0,0,0,0,0,1,5,1,04413,1019518
2023GQ0014788,1,44,44,2,2,1,17,1300,8,9920,9,3,1,5,1,04263,1019518
2023GQ0014808,1,110,31,2,2,1,17,35600,229,3421,1,3,1,5,1,04316,1019518
2023GQ0014842,1,65,23,1,2,1,16,0,0,3605,1,3,1,5,1,04301,1019518
2023GQ0014860,1,37,63,1,2,1,16,1300,8,0,0,6,1,1,1,04110,1019518
2023GQ0014879,1,48,75,2,1,1,16,40900,288,0,0,6,1,5,1,04413,1019518
2023GQ0014943,1,62,20,1,2,1,19,0,0,0,0,6,1,5,1,04109,1019518
2023GQ0014962,1,10,62,2,2,1,1,1000,6,3602,6,1,5,3,2,04411,1019518
2023GQ0014972,1,67,18,2,9,24,19,4750,0,4600,6,6,1,5,1,04309,1019518
2023GQ0015015,1,35,22,2,1,1,19,6000,0,2545,1,1,1,5,1,04104,1019518
2023GQ0015073,1,79,45,2,9,1,12,12000,77,3601,1,1,5,1,2,04315,1019518
2023GQ0015138,1,79,51,2,1,1,21,5200,33,3601,1,6,1,5,1,04409,1019518
2023GQ0015207,1,9,46,1,9,3,1,10400,67,0,0,6,2,5,1,04407,1019518
2023GQ0015250,1,13,75,2,1,1,1,12600,87,0,0,6,1,5,1,04405,1019518
2023GQ0015307,1,54,70,1,1,1,16,0,0,0,0,6,1,2,1,04208,1019518
2023GQ0015323,1,11,27,2,9,3,17,1400,9,4525,1,6,1,5,1,04409,1019518
2023GQ0015346,1,32,18,2,1,1,18,0,0,0,0,6,1,5,1,04302,1019518
2023GQ0015397,1,26,48,1,1,1,16,23600,151,9645,1,1,1,3,1,04121,1019518
2023GQ0015412,1,168,28,2,9,8,10,17800,113,9640,1,3,5,5,2,04204,1019518
2023GQ0015432,1,72,38,2,9,3,10,11000,70,4720,1,1,1,5,1,04301,1019518
2023GQ0015509,1,45,54,2,2,1,16,600,0,0,0,6,1,5,1,04501,1019518
2023GQ0015549,1,60,20,2,6,1,19,5200,0,3421,1,2,1,5,1,04408,1019518
2023GQ0015583,1,69,28,2,9,8,12,18200,118,3601,1,1,5,5,2,04317,1019518
2023GQ0015611,1,36,74,2,9,1,16,8000,0,0,0,6,1,2,1,04212,1019518
2023GQ0015646,1,28,20,1,1,1,18,0,0,9645,1,6,1,5,1,04112,1019518
2023GQ0015684,1,60,26,1,8,3,17,10800,68,0,0,6,1,5,1,04111,1019518
2023GQ0015701,1,44,95,2,9,3,21,20300,0,0,0,6,2,2,1,04414,1019518
2023GQ0015706,1,7,31,1,9,23,21,35000,222,1650,1,1,5,5,2,04165,1019518
2023GQ0015813,1,4,55,2,1,1,1,0,0,0,0,6,1,5,1,04210,1019518
2023GQ0015819,1,63,42,2,1,24,17,11000,71,0,0,6,1,5,1,04402,1019518
2023GQ0015846,1,78,19,1,1,15,18,400,0,5850,4,1,1,5,1,04210,1019518
2023GQ0015854,1,8,13,2,8,24,11,0,0,0,0,0,1,5,1,04313,1019518
2023GQ0015935,1,93,54,1,8,3,12,19100,124,0,0,6,5,4,2,04111,1019518
2023GQ0016109,1,67,19,1,9,2,19,2500,0,440,1,6,1,5,1,04263,1019518
2023GQ0016122,1,18,26,1,2,1,16,0,0,0,0,6,1,5,1,04305,1019518
2023GQ0016217,1,4,33,1,1,1,16,6800,43,0,0,6,1,5,1,04165,1019518
2023GQ0016223,1,76,82,1,2,1,16,7200,51,0,0,6,1,5,1,04501,1019518
2023GQ0016305,1,81,77,2,2,1,12,0,0,0,0,6,1,5,1,04211,1019518
2023GQ0016327,1,66,19,2,2,1,16,0,0,0,0,6,1,5,1,04109,1019518
2023GQ0016345,1,16,74,2,2,1,16,0,0,0,0,6,1,5,1,04411,1019518
2023GQ0016346,1,42,46,1,2,1,17,1200,7,0,0,6,1,5,1,04112,1019518
2023GQ0016351,1,12,45,1,9,3,13,20400,132,0,0,6,1,5,1,04318,1019518
2023GQ0016364,1,170,23,1,2,1,19,13000,0,4640,1,1,1,5,1,04302,1019518
2023GQ0016396,1,3,63,1,1,1,19,8600,0,0,0,6,1,5,1,04111,1019518
2023GQ0016403,1,38,22,2,1,1,19,5000,0,1970,2,6,1,5,1,04109,1019518
2023GQ0016438,1,75,18,2,1,1,16,3600,0,4760,1,6,1,5,1,04109,1019518
2023GQ0016455,1,59,18,1,1,1,16,0,0,4030,1,6,1,5,1,04165,1019518
2023GQ0016537,1,62,28,2,2,1,16,1800,11,5240,1,6,3,5,1,04263,1019518
2023GQ0016582,1,55,66,1,1,1,19,18700,132,0,0,6,1,3,1,04414,1019518
2023GQ0016585,1,136,63,1,1,1,19,8600,0,0,0,6,1,5,1,04263,1019518
2023GQ0016596,1,58,23,2,6,1,21,2400,0,2205,2,1,5,5,2,04109,1019518
2023GQ0016636,1,66,26,1,6,1,21,23600,150,9645,1,1,4,5,2,04307,1019518
2023GQ0016703,1,54,86,1,2,1,16,0,0,0,0,6,1,4,1,04306,1019518
2023GQ0016778,1,73,18,2,6,1,16,0,0,0,0,6,5,5,2,04165,1019518
2023GQ0016784,1,53,22,1,6,1,19,22900,0,1108,1,1,1,5,1,04263,1019518
2023GQ0016787,1,28,70,1,2,1,14,12600,0,0,0,6,1,5,1,04414,1019518
2023GQ0016843,1,77,76,2,1,1,19,16000,114,0,0,6,1,2,1,04311,1019518
2023GQ0016872,1,55,58,1,2,1,16,25000,0,9620,1,6,1,3,1,04310,1019518
2023GQ0016957,1,48,19,2,1,1,19,7000,0,4110,1,6,5,5,2,04103,1019518
2023GQ0016987,1,35,85,1,2,1,21,0,0,0,0,6,1,1,1,04407,1019518
2023GQ0016993,1,60,22,1,1,1,19,22900,0,4540,2,1,1,5,1,04111,1019518
2023GQ0017092,1,30,77,1,6,1,21,23800,0,0,0,6,4,2,2,04407,1019518
2023GQ0017095,1,73,72,2,1,1,19,0,0,0,0,6,4,3,2,04303,1019518
2023GQ0017184,1,59,84,1,9,24,16,24500,0,0,0,6,1,1,1,04302,1019518
2023GQ0017191,1,64,21,1,1,1,19,0,0,0,0,6,1,5,1,04103,1019518
2023GQ0017197,1,22,28,2,9,24,11,0,0,9645,1,6,5,5,2,04316,1019518
2023GQ0017200,1,6,58,1,8,3,1,0,0,0,0,6,1,5,1,04210,1019518
2023GQ0017243,1,38,22,1,2,1,10,0,0,0,0,6,3,5,1,04110,1019518
2023GQ0017302,1,50,18,1,6,1,18,0,0,4030,1,6,1,5,1,04108,1019518
2023GQ0017320,1,13,41,1,2,1,16,14400,93,0,0,6,1,5,1,04302,1019518
2023GQ0017438,1,1,83,2,1,1,16,18700,132,0,0,6,1,3,1,04413,1019518
2023GQ0017496,1,9,68,1,1,1,17,13800,97,0,0,6,1,5,1,04314,1019518
2023GQ0017538,1,13,60,1,1,1,1,16200,103,0,0,6,1,5,1,04409,1019518
2023GQ0017545,1,22,59,1,2,1,13,7900,0,0,0,6,1,5,1,04414,1019518
2023GQ0017556,1,81,26,1,6,1,21,23600,150,9645,1,1,4,5,2,04305,1019518
2023GQ0017573,1,102,27,1,1,1,21,30000,0,1720,4,1,5,5,2,04109,1019518
2023GQ0017622,1,85,49,1,9,1,16,3000,19,9920,9,3,1,5,1,04110,1019518
2023GQ0017642,1,63,41,2,8,24,12,0,0,9920,9,3,1,1,1,04109,1019518
2023GQ0017684,1,7,18,1,2,3,13,15800,0,0,0,6,1,5,1,04306,1019518
2023GQ0017744,1,69,20,2,1,24,16,0,0,0,0,6,1,5,1,04121,1019518
2023GQ0017790,1,78,1,1,8,5,0,0,0,0,0,0,1,5,1,04263,1019518
2023GQ0017861,1,68,65,1,2,1,14,19800,136,0,0,6,1,5,1,04111,1019518
2023GQ0017869,1,291,19,2,1,1,19,300,0,725,2,1,1,5,1,04302,1019518
2023GQ0017874,1,10,19,1,1,1,18,0,0,0,0,6,1,5,1,04315,1019518
2023GQ0017936,1,60,20,1,6,1,19,0,0,9645,1,6,1,5,1,04165,1019518
2023GQ0018061,1,28,64,1,2,3,16,8200,0,0,0,6,2,5,1,04414,1019518
2023GQ0018063,1,21,23,2,6,1,21,2400,0,2205,2,1,5,5,2,04109,1019518
2023GQ0018084,1,59,19,1,1,1,16,11800,0,4150,1,1,1,5,1,04121,1019518
2023GQ0018110,1,6,36,1,2,1,17,3000,19,0,0,6,1,5,1,04403,1019518
2023GQ0018176,1,41,34,2,2,1,15,35000,223,9122,3,6,4,5,2,04208,1019518
2023GQ0018184,1,52,45,1,2,1,16,0,0,0,0,6,1,5,1,04317,1019518
2023GQ0018219,1,64,32,1,8,24,17,0,0,4055,1,6,1,5,1,04221,1019518
2023GQ0018242,1,28,19,2,8,24,18,3600,0,4120,1,1,1,5,1,04208,1019518
2023GQ0018249,1,8,72,1,2,1,16,10500,73,0,0,6,1,5,1,04112,1019518
2023GQ0018291,1,10,66,1,1,1,19,18700,132,0,0,6,1,3,1,04410,1019518
2023GQ0018373,1,61,33,2,2,1,16,28500,180,4055,1,1,4,5,2,04207,1019518
2023GQ0018389,1,105,22,2,6,1,21,12000,0,4110,1,1,5,5,2,04109,1019518
2023GQ0018394,1,97,19,2,1,1,19,3000,0,4622,1,1,1,5,1,04208,1019518
2023GQ0018413,1,60,19,1,1,16,16,720,0,9620,1,6,1,1,1,04309,1019518
2023GQ0018421,1,9,48,1,1,1,1,2000,12,0,0,6,1,5,1,04503,1019518
2023GQ0018463,1,46,89,2,8,3,21,13300,0,0,0,6,2,5,1,04109,1019518
2023GQ0018586,1,71,19,2,6,1,19,4000,0,4055,1,1,5,5,2,04103,1019518
2023GQ0018645,1,36,73,2,2,1,12,0,0,0,0,6,1,5,1,04212,1019518
2023GQ0018711,1,70,6,2,8,24,3,0,0,0,0,0,5,5,2,04111,1019518
2023GQ0018725,1,90,20,2,1,24,19,1500,0,4640,2,6,1,5,1,04165,1019518
2023GQ0018732,1,10,17,1,2,1,16,0,0,0,0,6,1,5,1,04501,1019518
2023GQ0018788,1,8,19,1,9,4,16,0,0,6050,1,6,2,5,1,04165,1019518
2023GQ0018811,1,30,43,1,8,1,16,16100,103,0,0,6,1,5,1,04301,1019518
2023GQ0018849,1,64,21,2,9,2,19,15000,0,3300,2,1,5,5,2,04302,1019518
2023GQ0019031,1,79,76,1,6,1,11,28100,0,0,0,6,1,1,1,04111,1019518
2023GQ0019076,1,57,86,1,1,1,16,14900,0,0,0,6,1,2,1,04411,1019518
2023GQ0019111,1,64,95,1,1,1,16,17700,0,0,0,6,1,2,1,04108,1019518
2023GQ0019293,1,10,61,1,9,3,1,2200,13,0,0,6,1,5,1,04502,1019518
2023GQ0019327,1,25,42,1,8,3,16,0,0,0,0,6,1,5,1,04208,1019518
2023GQ0019332,1,70,19,2,1,24,19,0,0,0,0,6,1,5,1,04165,1019518
2023GQ0019350,1,91,29,2,8,3,11,9000,58,9130,1,3,2,5,1,04209,1019518
2023GQ0019454,1,91,77,1,8,24,16,13500,0,0,0,6,2,4,1,04112,1019518
2023GQ0019476,1,60,20,2,6,1,19,12000,0,4110,1,1,1,5,1,04109,1019518
2023GQ0019487,1,71,22,1,1,1,19,0,0,4950,1,6,5,5,2,04210,1019518
2023GQ0019510,1,50,7,2,9,24,1,0,0,0,0,0,1,5,1,04111,1019518
2023GQ0019638,1,41,88,2,9,1,22,23000,0,0,0,6,3,3,1,04411,1019518
2023GQ0019717,1,95,36,1,1,17,21,100,0,4720,1,3,5,5,2,04317,1019518
2023GQ0019740,1,61,73,1,9,3,14,8800,0,0,0,6,2,5,1,04208,1019518
2023GQ0019786,1,76,39,1,1,1,13,0,0,0,0,6,1,5,1,04221,1019518
2023GQ0019787,1,33,81,1,1,1,22,0,0,0,0,6,1,5,1,04107,1019518
2023GQ0019838,1,25,69,1,2,1,14,20000,142,0,0,6,1,5,1,04414,1019518
2023GQ0019892,1,73,39,1,2,1,18,0,0,4055,1,6,1,5,1,04221,1019518
2023GQ0019902,1,56,21,2,9,2,19,15000,0,3300,2,1,5,5,2,04312,1019518
2023GQ0019911,1,62,85,2,9,24,21,0,0,0,0,6,2,2,1,04204,1019518
2023GQ0019930,1,14,26,2,9,17,16,5000,31,0,0,6,3,5,1,04263,1019518
2023GQ0020011,1,64,20,1,1,1,19,0,0,9645,1,6,1,5,1,04109,1019518
2023GQ0020195,1,62,18,2,1,1,16,0,0,9920,9,3,1,5,1,04108,1019518
2023GQ0020301,1,3,49,2,9,24,19,16200,104,0,0,6,1,5,1,04208,1019518
2023GQ0020307,1,86,18,2,2,1,16,0,0,0,0,6,1,5,1,04121,1019518
2023GQ0020322,1,61,74,2,1,1,1,0,0,0,0,6,1,5,1,04407,1019518
2023GQ0020370,1,21,18,2,8,24,16,0,0,0,0,6,1,5,1,04317,1019518
2023GQ0020410,1,34,77,1,1,1,16,0,0,0,0,6,4,1,2,04208,1019518
2023GQ0020431,1,62,47,2,8,5,1,0,0,0,0,6,4,5,2,04263,1019518
2023GQ0020433,1,34,82,2,2,1,16,0,0,0,0,6,1,2,1,04204,1019518
2023GQ0020482,1,24,41,2,8,3,16,0,0,0,0,6,2,5,1,04211,1019518
2023GQ0020552,1,73,38,1,1,1,14,0,0,0,0,6,1,5,1,04307,1019518
2023GQ0020571,1,63,2,1,8,5,0,0,0,0,0,0,1,5,1,04111,1019518
2023GQ0020606,1,90,28,1,2,1,14,5400,34,4500,6,6,1,5,1,04104,1019518
2023GQ0020639,1,43,89,2,8,5,16,0,0,0,0,6,5,2,2,04205,1019518
2023GQ0020746,1,40,64,2,1,1,21,0,0,0,0,6,1,5,1,04413,1019518
2023GQ0020771,1,51,66,1,1,1,1,26000,183,0,0,6,1,5,1,04314,1019518
2023GQ0020820,1,1,75,2,1,1,16,40900,288,0,0,6,1,5,1,04411,1019518
2023GQ0020858,1,109,73,2,2,1,15,0,0,0,0,6,5,2,2,04311,1019518
2023GQ0020914,1,78,29,2,2,1,13,3100,19,0,0,6,1,5,1,04263,1019518
2023GQ0020943,1,7,63,1,1,1,19,0,0,0,0,6,1,5,1,04407,1019518
2023GQ0020978,1,49,5,1,2,1,1,0,0,0,0,0,1,5,1,04263,1019518
2023GQ0020990,1,59,20,1,1,17,16,0,0,9920,9,3,5,5,2,04410,1019518
2023GQ0021018,1,108,19,2,6,1,19,0,0,9920,9,3,5,5,2,04121,1019518
2023GQ0021121,1,76,21,1,2,1,19,6000,0,5400,3,1,4,5,2,04408,1019518
2023GQ0021239,1,90,48,1,1,1,17,37480,0,9825,5,4,1,1,1,04310,1019518
2023GQ0021249,1,102,25,2,6,1,21,1500,0,3255,1,1,5,5,2,04109,1019518
2023GQ0021360,1,61,25,1,9,1,16,24000,0,310,1,6,1,5,1,04221,1019518
2023GQ0021415,1,8,71,1,1,1,1,19500,137,0,0,6,1,5,1,04413,1019518
2023GQ0021418,1,63,19,2,1,1,16,0,0,9920,9,3,1,5,1,04111,1019518
2023GQ0021423,1,9,61,2,2,1,1,17800,115,0,0,6,1,5,1,04401,1019518
2023GQ0021446,1,71,22,1,2,1,16,0,0,0,0,6,1,5,1,04207,1019518
2023GQ0021452,1,6,62,1,2,1,1,19300,125,0,0,6,4,5,2,04413,1019518
2023GQ0021475,1,8,20,2,8,2,16,0,0,0,0,6,1,5,1,04212,1019518
2023GQ0021515,1,40,21,1,1,1,19,22900,0,4540,2,1,1,5,1,04112,1019518
2023GQ0021517,1,12,48,1,1,1,1,2400,15,0,0,6,1,5,1,04503,1019518
2023GQ0021546,1,33,18,2,6,1,16,0,0,0,0,6,5,5,2,04109,1019518
2023GQ0021592,1,60,38,1,2,1,16,6000,38,4900,6,3,1,5,1,04414,1019518
2023GQ0021678,1,80,25,2,1,1,21,0,0,2545,1,6,1,5,1,04109,1019518
2023GQ0021745,1,8,38,1,8,5,16,22800,147,7340,1,1,4,1,2,04317,1019518
2023GQ0021775,1,104,29,1,8,21,22,0,0,0,0,6,5,5,2,04205,1019518
2023GQ0021849,1,63,29,1,9,21,9,0,0,0,0,6,5,5,2,04221,1019518
2023GQ0021853,1,47,79,2,2,1,21,3600,0,0,0,6,1,2,1,04313,1019518
2023GQ0021863,1,88,42,2,1,24,17,11000,71,0,0,6,1,5,1,04408,1019518
2023GQ0021931,1,38,46,1,8,24,20,25000,159,4140,1,1,5,5,2,04308,1019518
2023GQ0021995,1,62,31,1,2,1,14,0,0,0,0,6,1,5,1,04307,1019518
2023GQ0022068,1,15,72,2,2,1,1,13900,99,0,0,6,1,2,1,04409,1019518
2023GQ0022085,1,87,21,1,1,1,19,0,0,0,0,6,1,5,1,04103,1019518
2023GQ0022196,1,72,21,1,3,2,16,7500,0,5120,1,6,4,5,2,04263,1019518
2023GQ0022221,1,3,62,1,2,1,19,0,0,0,0,6,1,5,1,04104,1019518
2023GQ0022274,1,34,58,1,2,1,14,2200,13,0,0,6,1,4,1,04221,1019518
2023GQ0022332,1,8,38,1,1,8,1,0,0,2723,2,3,5,5,2,04412,1019518
2023GQ0022389,1,76,22,1,1,1,21,0,0,0,0,6,5,5,2,04165,1019518
2023GQ0022400,1,124,49,1,8,1,17,0,0,0,0,6,3,1,1,04303,1019518
2023GQ0022432,1,93,30,2,2,1,19,19500,128,3601,1,1,1,5,1,04302,1019518
2023GQ0022440,1,75,20,1,9,24,19,22900,0,4540,2,1,1,5,1,04165,1019518
2023GQ0022503,1,65,77,1,2,1,22,28100,0,0,0,6,1,5,1,04103,1019518
2023GQ0022518,1,62,28,2,1,1,21,0,0,0,0,6,5,5,2,04165,1019518
2023GQ0022589,1,12,35,2,9,13,1,17000,110,9645,1,1,4,5,2,04407,1019518
2023GQ0022593,1,98,19,2,2,1,14,0,0,9920,9,3,1,5,1,04263,1019518
2023GQ0022646,1,10,16,1,2,2,13,0,0,0,0,6,5,5,2,04501,1019518
2023GQ0022694,1,20,50,2,2,1,17,9000,58,0,0,6,1,5,1,04402,1019518
2023GQ0022735,1,106,88,1,8,24,11,0,0,0,0,6,1,2,1,04112,1019518
2023GQ0022750,1,4,40,1,2,3,16,0,0,9130,1,3,1,5,1,04306,1019518
2023GQ0022844,1,36,63,1,1,1,1,0,0,0,0,6,1,5,1,04263,1019518
2023GQ0022926,1,36,18,2,6,1,18,2500,0,4720,2,1,5,5,2,04302,1019518
2023GQ0022995,1,44,52,1,8,3,13,10800,69,0,0,6,1,5,1,04104,1019518
2023GQ0023096,1,58,19,2,6,1,18,5000,0,4110,1,1,1,5,1,04103,1019518
2023GQ0023099,1,85,21,2,1,1,19,600,0,9620,4,1,1,5,1,04104,1019518
2023GQ0023134,1,44,60,1,6,1,16,0,0,0,0,6,5,3,2,04307,1019518
2023GQ0023214,1,51,19,2,2,1,19,-700,0,725,4,1,1,5,1,04208,1019518
2023GQ0023250,1,1,48,1,1,1,1,2400,15,0,0,6,1,5,1,04503,1019518
2023GQ0023264,1,69,21,2,1,1,21,0,0,0,0,6,1,5,1,04104,1019518
2023GQ0023270,1,68,20,1,2,3,19,0,0,0,0,6,2,5,1,04408,1019518
2023GQ0023288,1,39,69,1,1,1,21,4200,0,0,0,6,1,5,1,04413,1019518
2023GQ0023298,1,59,19,2,1,1,18,3600,0,4760,1,6,1,5,1,04121,1019518
2023GQ0023313,1,29,63,1,1,1,24,7300,46,2040,2,1,1,5,1,04121,1019518
2023GQ0023352,1,60,21,1,1,8,19,9300,0,4110,1,6,1,5,1,04408,1019518
2023GQ0023424,1,11,65,2,1,1,17,6600,45,0,0,6,1,5,1,04311,1019518
2023GQ0023435,1,94,45,2,2,1,21,4200,27,4720,1,1,5,5,2,04412,1019518
2023GQ0023442,1,14,31,1,1,17,18,0,0,9920,9,3,5,5,2,04403,1019518
2023GQ0023574,1,6,33,2,2,24,18,960,6,5740,1,6,1,5,1,04402,1019518
2023GQ0023616,1,11,24,2,1,1,15,15600,100,0,0,6,3,5,1,04303,1019518
2023GQ0023627,1,181,54,1,8,3,12,19100,124,0,0,6,5,4,2,04109,1019518
2023GQ0023631,1,77,60,1,2,1,19,0,0,0,0,6,1,5,1,04110,1019518
2023GQ0023702,1,94,32,2,9,8,16,3200,20,0,0,6,5,5,2,04205,1019518
2023GQ0023773,1,4,45,2,1,1,16,11000,70,0,0,6,1,5,1,04165,1019518
2023GQ0023820,1,11,57,1,2,1,17,11000,70,0,0,6,1,5,1,04312,1019518
2023GQ0023841,1,49,20,1,8,2,16,24000,0,6260,1,6,1,5,1,04221,1019518
2023GQ0023853,1,34,31,1,9,23,24,35000,222,1650,1,1,5,5,2,04121,1019518
2023GQ0023858,1,48,21,1,1,1,19,0,0,4720,1,6,1,5,1,04408,1019518
2023GQ0023872,1,73,28,2,1,1,21,20000,0,3655,1,6,5,5,2,04111,1019518
2023GQ0023926,1,119,56,2,2,1,17,19100,123,0,0,6,4,5,2,04104,1019518
2023GQ0023928,1,74,19,2,2,1,18,0,0,0,0,6,1,5,1,04109,1019518
2023GQ0023939,1,75,29,2,2,1,16,6200,40,9130,1,1,1,5,1,04205,1019518
2023GQ0024039,1,57,21,1,1,1,19,0,0,4720,1,6,1,5,1,04408,1019518
2023GQ0024115,1,83,19,2,1,1,19,0,0,0,0,6,1,5,1,04263,1019518
2023GQ0024230,1,9,75,2,1,1,1,12600,87,0,0,6,1,5,1,04412,1019518
2023GQ0024260,1,1,44,2,2,1,16,2260,14,0,0,6,1,5,1,04221,1019518
2023GQ0024301,1,54,73,2,2,1,15,0,0,0,0,6,5,2,2,04301,1019518
2023GQ0024305,1,12,91,2,1,1,18,0,0,0,0,6,1,5,1,04211,1019518
2023GQ0024311,1,17,82,2,2,1,15,28400,0,0,0,6,4,2,2,04208,1019518
2023GQ0024345,1,74,18,1,1,1,16,27000,0,4110,1,1,1,5,1,04103,1019518
2023GQ0024375,1,10,24,2,9,2,16,0,0,0,0,6,5,1,2,04410,1019518
2023GQ0024422,1,38,19,2,6,1,19,12600,0,4720,1,1,5,5,2,04302,1019518
2023GQ0024429,1,50,83,1,1,1,16,41000,0,0,0,6,1,1,1,04302,1019518
2023GQ0024435,1,60,30,1,1,24,12,0,0,0,0,6,5,5,2,04307,1019518
2023GQ0024450,1,8,74,1,1,1,1,21800,151,0,0,6,1,5,1,04412,1019518
2023GQ0024498,1,98,95,2,2,1,12,0,0,0,0,6,4,5,2,04211,1019518
2023GQ0024574,1,42,17,1,2,5,14,0,0,0,0,6,1,5,1,04414,1019518
2023GQ0024624,1,30,86,1,2,1,16,0,0,0,0,6,1,4,1,04305,1019518
2023GQ0024641,1,68,51,1,2,1,17,19100,121,0,0,6,1,5,1,04109,1019518
2023GQ0024642,1,31,32,2,9,8,16,3200,20,0,0,6,5,5,2,04209,1019518
2023GQ0024670,1,6,20,1,2,3,16,0,0,0,0,6,1,5,1,04112,1019518
2023GQ0024677,1,55,18,1,1,1,16,0,0,0,0,6,1,5,1,04210,1019518
2023GQ0024688,1,34,89,2,1,1,16,0,0,0,0,6,4,5,2,04212,1019518
2023GQ0024694,1,38,79,1,1,1,16,0,0,0,0,6,4,1,2,04208,1019518
2023GQ0024716,1,54,73,2,1,1,22,0,0,0,0,6,1,3,1,04409,1019518
2023GQ0024770,1,3,57,2,9,3,17,2500,16,0,0,6,1,5,1,04221,1019518
2023GQ0024840,1,59,30,1,2,1,15,10400,66,4020,1,1,1,3,1,04204,1019518
2023GQ0024844,1,27,19,1,1,1,18,0,0,4030,1,6,5,5,2,04103,1019518
