SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2023HU0703518,3,54,88,2,6,1,1,12000,346,0,0,6,4,2,2,03738,1019518
2023HU0703555,1,72,34,1,9,1,19,60000,501,700,1,1,1,1,1,03733,1019518
2023HU0703555,2,72,35,2,6,1,21,50000,501,5240,1,1,5,1,2,03733,1019518
2023HU0703594,1,28,38,2,6,1,21,55000,501,110,1,1,4,1,2,03705,1019518
2023HU0703594,2,36,39,1,6,1,19,76000,501,5400,1,1,4,1,2,03705,1019518
2023HU0703594,3,39,3,2,6,1,1,0,501,0,0,0,1,5,1,03705,1019518
2023HU0703600,1,126,57,1,6,1,22,169200,501,1410,1,1,4,1,2,03718,1019518
2023HU0703610,1,49,60,1,6,1,16,0,0,4400,1,3,4,5,2,03744,1019518
2023HU0703652,1,103,46,1,1,1,22,329500,501,10,1,1,1,1,1,03760,1019518
2023HU0703652,2,110,44,2,1,1,21,49000,501,2310,3,1,1,1,1,03760,1019518
2023HU0703658,1,72,45,2,2,1,21,116000,501,4810,1,1,1,1,1,03775,1019518
2023HU0703658,2,85,46,1,2,1,22,64000,501,4435,2,1,1,1,1,03775,1019518
2023HU0703768,1,48,52,2,1,2,23,34000,142,3030,2,1,4,3,2,03782,1019518
2023HU0703768,2,51,22,1,1,2,19,0,142,4760,1,3,1,5,1,03782,1019518
2023HU0703768,3,60,16,2,1,2,14,0,142,0,0,6,1,5,1,03782,1019518
2023HU0703796,1,283,60,1,1,1,20,31000,474,9141,1,1,1,1,1,03782,1019518
2023HU0703796,2,262,70,1,1,1,21,1000,474,0,0,6,1,3,1,03782,1019518
2023HU0703796,3,262,65,1,1,1,16,1500,474,0,0,6,1,5,1,03782,1019518
2023HU0703796,4,283,58,1,1,1,16,40000,474,9130,1,1,1,5,1,03782,1019518
2023HU0703796,5,308,58,2,1,1,16,70000,474,9130,1,1,1,1,1,03782,1019518
2023HU0703796,6,258,24,2,1,1,21,60000,474,2830,1,1,1,1,1,03782,1019518
2023HU0703844,1,174,27,2,8,2,19,40000,163,5540,5,1,1,5,1,03780,1019518
2023HU0703844,2,205,7,1,8,2,4,0,163,0,0,0,1,5,1,03780,1019518
2023HU0703844,3,209,1,2,8,2,0,0,163,0,0,0,1,5,1,03780,1019518
2023HU0703863,1,94,74,2,9,2,16,18000,124,0,0,6,4,2,2,03735,1019518
2023HU0703909,1,62,67,1,1,1,21,167300,501,2710,1,6,1,1,1,03708,1019518
2023HU0703926,1,86,48,1,1,1,21,684000,501,1108,1,1,1,1,1,03748,1019518
2023HU0703926,2,78,41,2,1,1,18,0,501,0,0,6,4,1,2,03748,1019518
2023HU0703926,3,74,16,1,1,1,13,0,501,0,0,6,3,5,1,03748,1019518
2023HU0703948,1,37,48,1,8,2,12,25000,310,6410,1,1,5,1,2,03739,1019518
2023HU0703948,2,29,51,2,8,2,12,36000,310,0,0,6,5,1,2,03739,1019518
2023HU0703948,3,50,2,1,8,2,0,0,310,0,0,0,1,5,1,03739,1019518
2023HU0703948,4,40,29,2,8,2,16,35000,310,3645,1,1,1,5,1,03739,1019518
2023HU0703948,5,40,27,2,8,2,19,35900,310,4700,1,1,1,5,1,03739,1019518
2023HU0703948,6,43,9,2,8,2,7,0,310,0,0,0,1,5,1,03739,1019518
2023HU0704014,1,74,70,2,8,2,21,22000,120,3655,2,6,4,3,2,03739,1019518
2023HU0704014,2,81,50,1,8,2,21,0,120,9920,9,3,4,5,2,03739,1019518
2023HU0704030,1,149,60,2,2,1,19,20400,259,4760,1,6,1,2,1,03782,1019518
2023HU0704030,2,181,29,2,2,1,19,32000,259,5400,1,1,1,5,1,03782,1019518
2023HU0704053,1,61,63,1,1,1,17,24000,115,4510,6,1,1,5,1,03730,1019518
2023HU0704053,2,74,15,1,2,1,12,0,115,0,0,0,1,5,1,03730,1019518
2023HU0704132,1,111,36,2,1,1,19,0,60,5240,7,6,1,1,1,03760,1019518
2023HU0704132,2,109,40,1,1,1,18,18200,60,7800,1,1,5,1,2,03760,1019518
2023HU0704132,3,138,3,1,1,1,1,0,60,0,0,0,1,5,1,03760,1019518
2023HU0704132,4,139,1,1,1,1,0,0,60,0,0,0,1,5,1,03760,1019518
2023HU0704139,1,114,62,1,9,1,19,133190,501,2014,5,6,1,1,1,03758,1019518
2023HU0704178,1,62,23,2,1,1,17,61000,388,4530,1,1,1,5,1,03722,1019518
2023HU0704192,1,101,37,1,1,1,22,100000,501,2850,1,1,1,5,1,03728,1019518
2023HU0704221,1,36,57,1,1,1,22,9000,342,2700,7,6,4,1,2,03760,1019518
2023HU0704221,2,49,58,2,6,1,22,59000,342,440,7,1,4,1,2,03760,1019518
2023HU0704306,1,194,36,2,1,11,19,26900,89,2545,3,1,4,5,2,03706,1019518
2023HU0704306,2,233,11,2,1,11,8,0,89,0,0,0,1,5,1,03706,1019518
2023HU0704306,3,235,11,2,1,11,8,0,89,0,0,0,1,5,1,03706,1019518
2023HU0704306,4,202,5,1,1,11,2,0,89,0,0,0,1,5,1,03706,1019518
2023HU0704312,1,51,94,2,1,1,16,76100,501,0,0,6,1,2,1,03739,1019518
2023HU0704320,1,48,49,2,8,2,16,20000,352,4720,1,1,5,1,2,03739,1019518
2023HU0704320,2,64,58,1,8,2,15,60000,352,4700,2,1,4,1,2,03739,1019518
2023HU0704320,3,62,26,2,8,2,16,30000,352,510,1,1,1,5,1,03739,1019518
2023HU0704320,4,49,13,1,8,2,9,0,352,0,0,0,1,5,1,03739,1019518
2023HU0704326,1,303,83,1,6,1,21,15000,209,0,0,6,4,1,2,03703,1019518
2023HU0704326,2,316,75,2,6,1,21,22800,209,0,0,6,4,1,2,03703,1019518
2023HU0704363,1,69,57,1,1,1,21,10000,501,440,6,1,1,1,1,03758,1019518
2023HU0704363,2,73,57,2,1,1,21,120000,501,3255,3,1,1,1,1,03758,1019518
2023HU0704363,3,127,18,1,1,1,16,0,501,0,0,6,1,5,1,03758,1019518
2023HU0704439,1,59,57,2,9,2,1,30000,395,5240,1,1,4,1,2,03759,1019518
2023HU0704439,2,75,57,1,9,2,1,29000,395,4220,2,2,4,1,2,03759,1019518
2023HU0704439,3,73,33,1,9,2,18,25000,395,1050,1,1,1,5,1,03759,1019518
2023HU0704439,4,74,31,1,9,2,21,40000,395,2810,1,1,1,5,1,03759,1019518
2023HU0704466,1,101,32,2,1,1,23,0,0,3010,1,6,1,5,1,03766,1019518
2023HU0704597,1,44,75,2,1,1,16,6000,44,0,0,6,1,1,1,03782,1019518
2023HU0704597,2,49,76,1,1,1,19,1900,44,0,0,6,1,1,1,03782,1019518
2023HU0704665,1,55,22,2,1,1,21,76000,501,800,1,1,1,1,1,03771,1019518
2023HU0704665,2,37,24,1,6,1,21,76000,501,800,1,1,5,1,2,03771,1019518
2023HU0704727,1,63,57,1,6,1,19,15000,63,1108,1,1,4,1,2,03718,1019518
2023HU0704727,2,56,57,2,6,1,19,0,63,0,0,6,1,1,1,03718,1019518
2023HU0704727,3,72,19,2,6,1,19,0,63,9920,9,3,1,5,1,03718,1019518
2023HU0704784,1,59,63,1,6,1,22,20000,293,1010,7,1,4,1,2,03713,1019518
2023HU0704784,2,46,62,2,6,1,21,40000,293,2850,1,1,4,1,2,03713,1019518
2023HU0704784,3,53,30,1,6,1,21,8000,293,845,1,3,1,1,1,03713,1019518
2023HU0704815,1,82,75,1,6,1,22,19100,501,2360,1,6,4,1,2,03776,1019518
2023HU0704815,2,85,63,1,1,1,15,115200,501,4220,7,1,1,1,1,03776,1019518
2023HU0704822,1,249,48,1,1,2,19,140000,392,6355,1,1,1,1,1,03753,1019518
2023HU0704822,2,252,41,2,1,2,21,0,392,0,0,6,4,1,2,03753,1019518
2023HU0704822,3,265,15,1,1,2,12,0,392,0,0,0,1,5,1,03753,1019518
2023HU0704822,4,263,12,1,1,2,8,0,392,0,0,0,1,5,1,03753,1019518
2023HU0704822,5,264,9,1,1,2,5,0,392,0,0,0,1,5,1,03753,1019518
2023HU0704833,1,51,44,2,1,1,21,128000,501,440,1,1,1,1,1,03725,1019518
2023HU0704833,2,48,45,1,1,1,21,240000,501,735,1,1,1,1,1,03725,1019518
2023HU0704833,3,52,8,1,1,1,4,0,501,0,0,0,1,5,1,03725,1019518
2023HU0704867,1,109,57,2,1,1,22,98400,501,4710,1,1,1,1,1,03774,1019518
2023HU0704867,2,105,59,1,1,1,19,67400,501,4210,7,1,1,1,1,03774,1019518
2023HU0704867,3,109,80,2,1,1,19,40800,501,0,0,6,1,2,1,03774,1019518
2023HU0704894,1,87,84,1,1,1,21,27900,227,4920,6,6,1,1,1,03771,1019518
2023HU0704894,2,99,79,2,1,1,16,13900,227,4760,1,6,1,1,1,03771,1019518
2023HU0704936,1,46,57,1,8,11,16,40000,142,9130,1,1,4,1,2,03713,1019518
2023HU0704936,2,49,48,2,8,11,16,0,142,0,0,6,4,1,2,03713,1019518
2023HU0704936,3,50,21,2,8,11,19,0,142,4055,1,6,1,5,1,03713,1019518
2023HU0704936,4,43,17,1,8,11,14,4000,142,4110,1,1,1,5,1,03713,1019518
2023HU0704999,1,134,78,2,8,2,1,0,0,0,0,6,5,2,2,03720,1019518
2023HU0704999,2,151,50,1,8,2,19,0,0,0,0,6,5,1,2,03720,1019518
2023HU0705004,1,75,65,2,8,2,1,11800,70,8740,1,6,4,1,2,03707,1019518
2023HU0705004,2,73,65,1,8,2,1,9600,70,6260,6,6,5,1,2,03707,1019518
2023HU0705004,3,84,41,2,8,2,16,24000,70,630,1,1,1,1,1,03707,1019518
2023HU0705004,4,96,33,1,8,2,16,0,70,0,0,6,1,5,1,03707,1019518
2023HU0705004,5,75,65,1,8,2,1,400,70,6260,6,1,5,5,2,03707,1019518
2023HU0705004,6,80,16,2,8,2,13,0,70,0,0,6,1,5,1,03707,1019518
2023HU0705004,7,82,14,1,8,2,11,0,70,0,0,0,1,5,1,03707,1019518
2023HU0705004,8,102,5,2,8,2,2,0,70,0,0,0,1,5,1,03707,1019518
2023HU0705004,9,81,51,1,8,2,9,0,70,0,0,6,5,1,2,03707,1019518
2023HU0705004,10,88,76,2,8,2,1,0,70,0,0,6,5,5,2,03707,1019518
2023HU0705025,1,58,57,1,1,1,19,29200,501,160,1,1,1,1,1,03770,1019518
2023HU0705025,2,59,51,1,1,1,22,115000,501,2205,4,1,1,1,1,03770,1019518
2023HU0705131,1,117,80,1,1,1,18,24500,168,0,0,6,1,2,1,03760,1019518
2023HU0705138,1,59,53,2,8,2,19,63400,410,0,0,6,1,5,1,03708,1019518
2023HU0705177,1,41,52,1,8,2,21,185000,501,3870,3,1,1,5,1,03737,1019518
2023HU0705177,2,42,22,1,8,2,20,4000,501,9645,1,2,1,5,1,03737,1019518
2023HU0705227,1,51,42,2,9,1,21,17000,242,2752,2,1,4,1,2,03717,1019518
2023HU0705227,2,64,39,1,6,1,21,100000,242,1050,3,1,4,1,2,03717,1019518
2023HU0705227,3,71,10,1,6,1,6,0,242,0,0,0,1,5,1,03717,1019518
2023HU0705227,4,71,9,1,6,1,5,0,242,0,0,0,1,5,1,03717,1019518
2023HU0705227,5,73,5,1,6,1,3,0,242,0,0,0,1,5,1,03717,1019518
2023HU0705227,6,55,62,2,6,1,21,0,242,1108,1,6,4,3,2,03717,1019518
2023HU0705227,7,52,54,2,6,1,9,0,242,0,0,6,4,1,2,03717,1019518
2023HU0705314,1,63,55,2,2,1,21,185000,501,4850,1,1,1,3,1,03718,1019518
2023HU0705314,2,64,16,2,2,1,13,1500,501,4055,1,1,1,5,1,03718,1019518
2023HU0705314,3,65,16,2,2,1,13,1500,501,4055,1,1,1,5,1,03718,1019518
2023HU0705360,1,31,40,1,9,2,1,45000,285,5350,1,1,5,4,2,03757,1019518
2023HU0705360,2,33,33,2,9,2,1,24000,285,5860,1,1,5,1,2,03757,1019518
2023HU0705360,3,33,10,2,9,2,7,0,285,0,0,0,5,5,2,03757,1019518
2023HU0705379,1,44,63,2,2,1,19,100000,501,4525,1,1,1,3,1,03775,1019518
2023HU0705427,1,52,48,2,9,23,22,222000,501,51,1,1,1,5,1,03728,1019518
2023HU0705489,1,34,28,2,1,1,21,82000,501,800,1,1,1,5,1,03721,1019518
2023HU0705498,1,111,38,1,1,1,21,199080,501,120,1,1,1,1,1,03718,1019518
2023HU0705498,2,101,37,2,1,1,22,85000,501,2635,1,1,1,1,1,03718,1019518
2023HU0705498,3,105,5,2,1,1,2,0,501,0,0,0,1,5,1,03718,1019518
2023HU0705498,4,101,2,2,1,1,0,0,501,0,0,0,1,5,1,03718,1019518
2023HU0705531,1,121,50,1,1,1,21,20000,146,2700,1,1,1,1,1,03724,1019518
2023HU0705531,2,102,54,2,1,1,21,25000,146,2350,6,1,1,1,1,03724,1019518
2023HU0705531,3,116,17,2,1,1,13,0,146,0,0,6,1,5,1,03724,1019518
2023HU0705531,4,138,12,1,1,1,9,0,146,0,0,0,1,5,1,03724,1019518
2023HU0705541,1,56,77,1,6,1,22,121000,501,0,0,6,4,1,2,03713,1019518
2023HU0705541,2,65,67,2,6,1,22,15300,501,0,0,6,4,1,2,03713,1019518
2023HU0705562,1,127,76,1,6,1,21,25800,501,0,0,6,3,1,1,03712,1019518
2023HU0705562,2,137,74,2,6,1,21,109200,501,800,1,1,3,1,1,03712,1019518
2023HU0705562,3,143,31,1,6,1,21,24000,501,2350,1,1,1,5,1,03712,1019518
2023HU0705587,1,231,51,1,6,1,21,92100,501,5420,1,1,4,1,2,03724,1019518
2023HU0705587,2,235,46,2,6,1,21,75000,501,2634,1,1,1,1,1,03724,1019518
2023HU0705587,3,196,16,1,6,1,14,0,501,0,0,6,1,5,1,03724,1019518
2023HU0705625,1,59,64,2,9,2,16,65000,472,5400,3,1,4,1,2,03752,1019518
2023HU0705625,2,56,68,1,9,2,1,0,472,9130,1,6,4,1,2,03752,1019518
2023HU0705625,3,57,31,2,9,2,16,43200,472,5110,1,1,1,5,1,03752,1019518
2023HU0705684,1,58,45,2,9,2,1,35000,160,8990,1,1,5,1,2,03721,1019518
2023HU0705684,2,88,42,1,9,2,1,45000,160,8990,1,1,5,1,2,03721,1019518
2023HU0705684,3,54,20,1,3,2,16,0,160,0,0,6,1,5,1,03721,1019518
2023HU0705684,4,89,17,2,3,2,14,0,160,0,0,6,1,5,1,03721,1019518
2023HU0705684,5,78,14,2,3,2,11,0,160,0,0,0,1,5,1,03721,1019518
2023HU0705684,6,78,10,2,9,2,7,0,160,0,0,0,1,5,1,03721,1019518
2023HU0705684,7,77,8,2,9,2,5,0,160,0,0,0,1,5,1,03721,1019518
2023HU0705684,8,63,5,1,3,2,1,0,160,0,0,0,3,5,1,03721,1019518
2023HU0705688,1,57,24,2,1,1,19,0,0,4020,1,6,1,5,1,03714,1019518
2023HU0705688,2,45,26,1,6,1,19,3000,19,4110,7,1,5,5,2,03714,1019518
2023HU0705688,3,45,2,2,9,1,0,0,0,0,0,0,1,5,1,03714,1019518
2023HU0705836,1,21,69,1,8,2,16,27000,151,0,0,6,1,1,1,03710,1019518
2023HU0705836,2,18,67,2,1,1,16,0,151,0,0,6,1,1,1,03710,1019518
2023HU0705888,1,69,50,1,3,2,8,38800,280,9620,1,1,5,1,2,03738,1019518
2023HU0705888,2,56,54,2,3,2,7,38000,280,4230,1,1,5,1,2,03738,1019518
2023HU0705888,3,57,25,2,3,2,21,28800,280,2545,2,1,1,5,1,03738,1019518
2023HU0705888,4,60,20,2,3,2,19,0,280,9920,9,3,1,5,1,03738,1019518
2023HU0705888,5,59,19,2,3,2,19,0,280,0,0,6,1,5,1,03738,1019518
2023HU0705913,1,85,39,1,2,1,22,90000,501,2205,4,1,1,5,1,03747,1019518
2023HU0705939,1,71,46,2,9,2,22,95000,457,2002,2,1,1,3,1,03715,1019518
2023HU0705939,2,101,52,1,9,2,20,65000,415,7010,1,1,1,5,1,03715,1019518
2023HU0705939,3,96,11,1,9,2,9,0,457,0,0,0,1,5,1,03715,1019518
2023HU0705939,4,111,78,2,9,2,6,15600,457,0,0,6,5,4,2,03715,1019518
2023HU0705972,1,318,29,1,8,7,20,57000,370,440,1,1,1,5,1,03705,1019518
2023HU0706020,1,65,40,2,1,1,20,500,2,4900,6,6,1,3,1,03730,1019518
2023HU0706020,2,74,39,1,1,1,21,275000,501,2634,1,1,1,5,1,03730,1019518
2023HU0706020,3,86,1,1,1,1,0,0,2,0,0,0,1,5,1,03730,1019518
2023HU0706031,1,51,29,2,6,1,21,10000,64,3255,2,1,1,5,1,03730,1019518
2023HU0706031,2,56,28,2,6,1,21,30000,192,2710,1,1,5,5,2,03730,1019518
2023HU0706041,1,35,79,1,1,1,18,24620,169,0,0,6,1,5,1,03782,1019518
2023HU0706066,1,86,39,1,9,2,16,99000,323,7200,7,1,1,5,1,03757,1019518
2023HU0706066,2,88,35,2,9,2,19,0,0,4220,4,6,1,5,1,03757,1019518
2023HU0706066,3,90,16,2,9,2,14,0,323,0,0,6,1,5,1,03757,1019518
2023HU0706066,4,92,10,1,9,2,7,0,323,0,0,0,1,5,1,03757,1019518
2023HU0706066,5,136,1,1,9,2,0,0,323,0,0,0,1,5,1,03757,1019518
2023HU0706105,1,42,61,1,9,2,1,40000,252,6410,1,1,4,1,2,03721,1019518
2023HU0706105,2,34,66,2,9,7,1,10500,252,3601,1,1,5,1,2,03721,1019518
2023HU0706105,3,38,34,1,9,24,16,30000,252,4251,1,1,1,5,1,03721,1019518
2023HU0706105,4,39,31,1,3,24,16,6800,252,0,0,6,1,5,1,03721,1019518
2023HU0706105,5,37,31,1,3,24,20,6800,252,0,0,6,1,5,1,03721,1019518
2023HU0706115,1,62,38,2,8,7,16,10000,55,3603,1,1,5,1,2,03751,1019518
2023HU0706115,2,70,39,1,8,7,16,10000,55,9130,1,1,4,1,2,03751,1019518
2023HU0706115,3,71,12,2,8,7,8,0,55,0,0,0,1,5,1,03751,1019518
2023HU0706115,4,64,9,1,8,7,6,0,55,0,0,0,1,5,1,03751,1019518
2023HU0706115,5,65,8,1,8,7,3,0,55,0,0,0,1,5,1,03751,1019518
2023HU0706205,1,57,74,1,1,1,19,135200,501,4850,1,6,1,1,1,03722,1019518
2023HU0706205,2,56,54,2,9,2,16,85000,501,4700,1,1,1,1,1,03722,1019518
2023HU0706209,1,97,65,2,6,1,22,4700,501,2600,6,1,4,1,2,03748,1019518
2023HU0706209,2,96,65,1,6,1,22,237100,501,110,1,1,5,1,2,03748,1019518
2023HU0706237,1,214,65,1,6,1,23,170000,501,5550,5,1,4,1,2,03764,1019518
2023HU0706237,2,189,62,2,7,1,16,0,501,0,0,6,4,1,2,03764,1019518
2023HU0706237,3,225,11,2,6,1,8,0,501,0,0,0,1,5,1,03764,1019518
2023HU0706238,1,104,21,1,6,1,19,1300,8,4110,1,6,4,5,2,03746,1019518
2023HU0706238,2,112,21,1,6,1,19,0,0,0,0,6,4,5,2,03746,1019518
2023HU0706249,1,83,45,2,1,1,19,75000,501,705,4,1,1,1,1,03711,1019518
2023HU0706249,2,89,46,1,9,24,20,95000,501,705,4,1,1,1,1,03711,1019518
2023HU0706249,3,79,17,2,9,24,14,0,501,0,0,6,1,5,1,03711,1019518
2023HU0706249,4,109,11,2,9,24,8,0,501,0,0,0,1,5,1,03711,1019518
2023HU0706268,1,172,32,1,8,7,20,45000,321,8465,1,1,1,5,1,03734,1019518
2023HU0706268,2,167,72,2,8,7,6,18000,321,4230,6,1,4,4,2,03734,1019518
2023HU0706305,1,184,39,1,6,1,16,45000,449,8990,1,1,1,5,1,03766,1019518
2023HU0706305,2,182,37,2,6,1,16,50000,320,2006,2,1,1,4,1,03766,1019518
2023HU0706305,3,211,1,1,6,1,0,0,449,0,0,0,1,5,1,03766,1019518
2023HU0706305,4,205,38,1,6,1,16,45000,449,8990,1,1,1,5,1,03766,1019518
2023HU0706305,5,205,37,1,6,1,14,45000,449,8990,1,1,1,5,1,03766,1019518
2023HU0706305,6,219,55,1,1,1,1,35000,449,3930,1,1,4,3,2,03766,1019518
2023HU0706307,1,63,66,2,1,1,22,21500,149,0,0,6,4,5,2,03760,1019518
2023HU0706311,1,41,28,2,8,2,21,110000,501,3255,4,1,1,5,1,03770,1019518
2023HU0706311,2,59,35,1,1,1,20,190000,501,3255,1,1,1,5,1,03770,1019518
2023HU0706472,1,171,42,2,8,2,21,60000,223,2310,3,1,1,1,1,03744,1019518
2023HU0706472,2,200,43,1,8,2,19,20000,223,4710,1,1,4,1,2,03744,1019518
2023HU0706472,3,178,13,1,8,2,10,0,223,0,0,0,1,5,1,03744,1019518
2023HU0706472,4,179,7,1,8,2,4,0,223,0,0,0,1,5,1,03744,1019518
2023HU0706472,5,180,7,1,8,2,4,0,223,0,0,0,1,5,1,03744,1019518
2023HU0706514,1,58,82,2,1,1,22,10570,73,0,0,6,4,3,2,03779,1019518
2023HU0706517,1,323,39,1,9,2,22,400000,501,440,1,1,1,1,1,03713,1019518
2023HU0706517,2,295,35,2,1,1,21,0,501,2600,6,6,1,1,1,03713,1019518
2023HU0706531,1,37,70,2,6,1,21,51800,501,1006,1,6,4,1,2,03715,1019518
2023HU0706531,2,30,62,1,6,1,16,180760,501,1920,1,6,4,1,2,03715,1019518
2023HU0706531,3,35,86,2,6,1,16,10000,501,0,0,6,4,2,2,03715,1019518
2023HU0706680,1,156,50,2,2,1,19,29000,262,3930,1,1,1,5,1,03751,1019518
2023HU0706680,2,151,28,2,2,1,16,35000,262,3930,1,1,1,5,1,03751,1019518
2023HU0706680,3,153,17,1,2,1,13,0,262,0,0,6,1,5,1,03751,1019518
2023HU0706701,1,63,75,1,1,1,21,42200,501,600,1,6,1,1,1,03706,1019518
2023HU0706701,2,63,71,2,1,1,20,64800,501,0,0,6,1,1,1,03706,1019518
2023HU0706703,1,55,32,2,9,2,18,35000,299,5240,1,1,1,5,1,03752,1019518
2023HU0706703,2,58,13,2,9,2,11,0,299,0,0,0,1,5,1,03752,1019518
2023HU0706703,3,59,27,1,9,2,16,40000,299,9600,1,1,1,5,1,03752,1019518
2023HU0706703,4,53,58,2,9,2,15,20000,299,4230,1,1,5,2,2,03752,1019518
2023HU0706717,1,135,68,1,9,2,7,24000,141,0,0,6,5,1,2,03741,1019518
2023HU0706717,2,128,65,2,9,2,4,13000,141,0,0,6,5,1,2,03741,1019518
2023HU0706717,3,133,27,1,9,2,21,7800,141,3245,3,1,1,5,1,03741,1019518
2023HU0706717,4,132,17,2,9,2,14,0,141,0,0,6,1,5,1,03741,1019518
2023HU0706732,1,85,22,2,6,1,21,90000,501,710,1,1,5,5,2,03737,1019518
2023HU0706773,1,362,58,1,1,1,16,84000,341,220,7,1,1,1,1,03771,1019518
2023HU0706773,2,336,53,2,9,15,18,20200,341,910,1,1,4,1,2,03771,1019518
2023HU0706773,3,362,19,1,9,15,19,3200,341,4055,1,1,1,5,1,03771,1019518
2023HU0706773,4,390,17,2,9,15,16,0,341,4220,1,3,1,5,1,03771,1019518
2023HU0706774,1,116,45,1,1,1,21,174000,501,440,1,1,1,1,1,03719,1019518
2023HU0706774,2,97,45,2,8,19,22,46000,501,2330,3,1,4,1,2,03719,1019518
2023HU0706774,3,103,15,2,1,1,12,0,501,0,0,0,1,5,1,03719,1019518
2023HU0706774,4,117,13,2,1,1,10,0,501,0,0,0,1,5,1,03719,1019518
2023HU0706814,1,378,45,2,1,1,21,28800,118,51,1,6,1,3,1,03748,1019518
2023HU0706814,2,401,23,1,9,1,14,0,118,0,0,6,1,5,1,03748,1019518
2023HU0706814,3,316,14,1,1,18,11,0,118,0,0,0,1,5,1,03748,1019518
2023HU0706880,1,59,49,1,9,1,19,45100,285,2014,2,1,1,5,1,03750,1019518
2023HU0706888,1,161,94,2,1,1,16,27800,191,0,0,6,1,2,1,03771,1019518
2023HU0706897,1,56,55,2,8,2,1,12000,99,0,0,6,5,4,2,03712,1019518
2023HU0706897,2,57,18,1,8,2,16,8000,99,9620,1,1,1,5,1,03712,1019518
2023HU0706973,1,59,76,2,1,1,21,43800,501,0,0,6,1,1,1,03774,1019518
2023HU0706973,2,51,75,1,1,1,21,354200,501,220,7,1,1,1,1,03774,1019518
2023HU0706981,1,379,31,2,6,1,19,80000,501,420,6,1,2,5,1,03748,1019518
2023HU0706981,2,502,31,2,2,1,21,16800,108,2825,1,6,1,5,1,03748,1019518
2023HU0706987,1,47,39,2,9,3,24,75000,501,2320,3,1,1,1,1,03708,1019518
2023HU0706987,2,52,37,1,1,16,16,62400,501,2830,1,1,1,1,1,03708,1019518
2023HU0706987,3,56,1,2,9,16,0,0,501,0,0,0,1,5,1,03708,1019518
2023HU0707066,1,161,60,1,9,2,9,4000,198,9600,1,6,5,1,2,03712,1019518
2023HU0707066,2,148,59,2,9,2,9,35000,198,4850,1,1,5,1,2,03712,1019518
2023HU0707069,1,94,40,2,1,1,24,81000,411,230,4,1,1,1,1,03718,1019518
2023HU0707069,2,87,46,1,1,1,16,0,411,9920,9,3,5,1,2,03718,1019518
2023HU0707072,1,131,38,1,3,2,19,50000,430,140,1,1,1,5,1,03759,1019518
2023HU0707072,2,104,40,2,3,2,16,39000,430,3603,1,1,1,3,1,03759,1019518
2023HU0707072,3,95,25,2,3,2,19,48000,430,3603,1,1,1,5,1,03759,1019518
2023HU0707072,4,109,65,2,3,2,10,0,430,0,0,6,5,1,2,03759,1019518
2023HU0707072,5,122,61,1,3,2,9,45000,430,160,1,1,4,1,2,03759,1019518
2023HU0707072,6,108,20,1,3,2,19,0,430,0,0,6,1,5,1,03759,1019518
2023HU0707077,1,48,31,2,9,1,22,3000,19,4820,1,6,5,5,2,03776,1019518
2023HU0707177,1,125,22,1,6,1,21,5900,37,2350,4,3,1,5,1,03776,1019518
2023HU0707179,1,179,75,1,6,1,18,16400,184,0,0,6,4,1,2,03712,1019518
2023HU0707179,2,194,71,2,6,1,21,17000,184,0,0,6,1,1,1,03712,1019518
2023HU0707243,1,47,57,1,3,8,15,25000,108,9610,6,1,5,1,2,03741,1019518
2023HU0707243,2,39,45,2,3,2,16,0,108,0,0,6,5,1,2,03741,1019518
2023HU0707243,3,36,19,2,3,8,19,0,108,0,0,6,1,5,1,03741,1019518
2023HU0707348,1,35,36,1,6,1,16,30000,118,630,1,1,5,1,2,03738,1019518
2023HU0707348,2,30,33,2,6,1,16,12000,118,4522,1,1,5,1,2,03738,1019518
2023HU0707348,3,37,10,2,6,1,7,0,118,0,0,0,5,5,2,03738,1019518
2023HU0707348,4,38,6,2,6,1,4,0,118,0,0,0,1,5,1,03738,1019518
2023HU0707348,5,37,5,2,6,1,2,0,118,0,0,0,1,5,1,03738,1019518
2023HU0707349,1,242,63,2,1,1,21,5000,25,2300,2,6,1,1,1,03774,1019518
2023HU0707349,2,218,73,1,1,1,21,0,25,0,0,6,1,1,1,03774,1019518
2023HU0707380,1,72,76,1,1,1,19,19200,136,0,0,6,1,1,1,03768,1019518
2023HU0707417,1,46,39,2,7,2,13,0,180,0,0,6,5,5,2,03751,1019518
2023HU0707417,2,46,20,1,7,2,16,16400,180,4700,1,6,1,5,1,03751,1019518
2023HU0707417,3,44,50,2,7,2,12,25000,180,4020,1,1,5,5,2,03751,1019518
2023HU0707489,1,60,30,2,1,1,22,70000,450,2310,3,1,1,5,1,03730,1019518
2023HU0707489,2,45,30,1,9,1,21,70000,450,1460,1,1,3,5,1,03730,1019518
2023HU0707509,1,38,94,1,2,1,22,147200,501,0,0,6,1,2,1,03757,1019518
2023HU0707593,1,70,23,1,8,2,16,39500,164,4220,1,1,1,5,1,03778,1019518
2023HU0707593,2,105,21,2,8,2,16,0,0,0,0,6,1,5,1,03778,1019518
2023HU0707593,3,111,1,2,8,2,0,0,164,0,0,0,1,5,1,03778,1019518
