SERIALNO,SPORDER,POVPIP,TEN,TYPEHUGQ
2023GQ0028498,1,,,2
2023GQ0028502,1,,,3
2023GQ0028567,1,,,3
2023GQ0028591,1,17,,3
2023GQ0028629,1,,,2
2023GQ0028657,1,115,,3
2023GQ0028686,1,,,2
2023GQ0028809,1,,,3
2023GQ0028826,1,15,,3
2023GQ0028877,1,0,,3
2023GQ0028934,1,,,2
2023GQ0028961,1,,,3
2023GQ0029021,1,83,,3
2023GQ0029056,1,,,3
2023GQ0029075,1,,,3
2023GQ0029145,1,121,,3
2023GQ0029157,1,,,3
2023GQ0029280,1,,,3
2023GQ0029301,1,,,2
2023GQ0029327,1,,,3
2023GQ0029457,1,,,3
2023GQ0029472,1,1,,3
2023GQ0029562,1,,,3
2023GQ0029599,1,,,2
2023GQ0029600,1,0,,3
2023GQ0029602,1,,,3
2023GQ0029633,1,,,3
2023GQ0029639,1,,,3
2023GQ0029668,1,53,,3
2023GQ0029669,1,153,,3
2023GQ0029744,1,27,,3
2023GQ0029857,1,0,,3
2023GQ0029903,1,,,2
2023GQ0029917,1,264,,3
2023GQ0030053,1,121,,3
2023GQ0030061,1,0,,3
2023GQ0030167,1,86,,3
2023GQ0030190,1,,,2
2023GQ0030351,1,102,,3
2023GQ0030394,1,,,2
2023GQ0030608,1,,,2
2023GQ0030652,1,0,,3
2023GQ0030658,1,,,2
2023GQ0030704,1,0,,3
2023GQ0030711,1,,,2
2023GQ0030713,1,,,3
2023GQ0030716,1,,,2
2023GQ0030812,1,87,,3
2023GQ0030819,1,,,2
2023GQ0030854,1,113,,3
2023GQ0030866,1,,,3
2023GQ0030883,1,,,3
2023GQ0030888,1,,,3
2023GQ0030892,1,,,3
2023GQ0030899,1,,,2
2023GQ0030926,1,501,,3
2023GQ0030938,1,,,2
2023GQ0031092,1,380,,3
2023GQ0031130,1,13,,3
2023GQ0031160,1,,,2
2023GQ0031173,1,,,2
2023GQ0031188,1,13,,3
2023GQ0031194,1,,,3
2023GQ0031240,1,,,3
2023GQ0031288,1,,,2
2023GQ0031304,1,121,,3
2023GQ0031337,1,,,3
2023GQ0031338,1,266,,3
2023GQ0031347,1,33,,3
2023GQ0031371,1,,,3
2023GQ0031403,1,,,2
2023GQ0031444,1,,,3
2023GQ0031548,1,134,,3
2023GQ0031552,1,,,3
2023GQ0031566,1,,,3
2023GQ0031580,1,134,,3
2023GQ0031607,1,99,,3
2023GQ0031618,1,,,2
2023GQ0031655,1,123,,3
2023GQ0031776,1,83,,3
2023GQ0031785,1,,,3
2023GQ0031798,1,501,,3
2023GQ0031805,1,3,,3
2023GQ0031826,1,,,2
2023GQ0031846,1,14,,3
2023GQ0031868,1,112,,3
2023GQ0031900,1,,,3
2023GQ0031969,1,82,,3
2023GQ0032002,1,136,,3
2023GQ0032023,1,82,,3
2023GQ0032033,1,,,2
2023GQ0032069,1,501,,3
2023GQ0032166,1,,,2
2023GQ0032170,1,,,3
2023GQ0032198,1,126,,3
2023GQ0032225,1,77,,3
2023GQ0032252,1,256,,3
2023GQ0032309,1,0,,3
2023GQ0032345,1,124,,3
2023GQ0032392,1,,,3
2023GQ0032418,1,,,2
2023GQ0032428,1,0,,3
2023GQ0032521,1,0,,3
2023GQ0032561,1,0,,3
2023GQ0032569,1,,,2
2023GQ0032611,1,,,3
2023GQ0032669,1,,,2
2023GQ0032740,1,,,2
2023GQ0032741,1,,,3
2023GQ0032790,1,,,3
2023GQ0032812,1,57,,3
2023GQ0032833,1,,,3
2023GQ0032848,1,,,3
2023GQ0033002,1,,,3
2023GQ0033036,1,134,,3
2023GQ0033076,1,,,3
2023GQ0033111,1,104,,3
2023GQ0033274,1,0,,3
2023GQ0033308,1,0,,3
2023GQ0033345,1,,,2
2023GQ0033351,1,3,,3
2023GQ0033355,1,163,,3
2023GQ0033392,1,,,2
2023GQ0033423,1,76,,3
2023GQ0033437,1,101,,3
2023GQ0033458,1,,,3
2023GQ0033461,1,,,2
2023GQ0033501,1,79,,3
2023GQ0033521,1,,,3
2023GQ0033531,1,,,2
2023GQ0033600,1,88,,3
2023GQ0033602,1,,,3
2023GQ0033613,1,,,2
2023GQ0033655,1,,,3
2023GQ0033677,1,64,,3
2023GQ0033686,1,,,2
2023GQ0033687,1,,,2
2023GQ0033729,1,,,2
2023GQ0033800,1,,,2
2023GQ0033910,1,,,2
2023GQ0033961,1,,,2
2023GQ0033976,1,,,3
2023GQ0033993,1,,,2
2023GQ0033997,1,,,3
2023GQ0034005,1,98,,3
2023GQ0034062,1,225,,3
2023GQ0034094,1,,,2
2023GQ0034098,1,,,3
2023GQ0034152,1,,,3
2023GQ0034156,1,3,,3
2023GQ0034157,1,,,3
2023GQ0034162,1,,,3
2023GQ0034185,1,250,,3
2023GQ0034225,1,,,3
2023GQ0034302,1,48,,3
2023GQ0034308,1,,,2
2023GQ0034360,1,,,2
2023GQ0034369,1,,,2
2023GQ0034473,1,,,3
2023GQ0034537,1,,,3
2023GQ0034561,1,,,3
2023GQ0034581,1,,,2
2023GQ0034620,1,,,3
2023GQ0034623,1,,,2
2023GQ0034652,1,,,3
2023GQ0034671,1,,,3
2023GQ0034804,1,,,3
2023GQ0034889,1,0,,3
2023GQ0035046,1,,,2
2023GQ0035071,1,,,2
2023GQ0035138,1,,,2
2023GQ0035163,1,104,,3
2023GQ0035164,1,,,2
2023GQ0035175,1,,,2
2023GQ0035176,1,102,,3
2023GQ0035202,1,,,2
2023GQ0035462,1,0,,3
2023GQ0035577,1,22,,3
2023GQ0035617,1,,,2
2023GQ0035643,1,,,2
2023GQ0035649,1,,,3
2023GQ0035664,1,,,3
2023GQ0035686,1,95,,3
2023GQ0035827,1,,,2
2023GQ0035900,1,103,,3
2023GQ0035916,1,,,2
2023GQ0035932,1,,,3
2023GQ0035969,1,86,,3
2023GQ0035991,1,,,3
2023GQ0036019,1,,,2
2023GQ0036061,1,17,,3
2023GQ0036097,1,,,2
2023GQ0036100,1,51,,3
2023GQ0036124,1,,,3
2023GQ0036181,1,104,,3
2023GQ0036363,1,,,2
2023GQ0036495,1,,,2
2023GQ0036497,1,0,,3
2023GQ0036534,1,102,,3
2023GQ0036730,1,,,3
2023GQ0036757,1,501,,3
2023GQ0036765,1,,,3
2023GQ0036771,1,42,,3
2023GQ0036809,1,113,,3
2023GQ0036856,1,,,2
2023GQ0036857,1,,,3
